solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_loading_factor_2,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc377_f,0.896959125995636,0.2287190556526184,-0.896959125995636,-2.740464925765991,-2.437060594558716,factor_1,abc377_f,544,hard,atcoder,,,,7.391497611999512,7.388248443603516,-14.252248764038086,14.709686279296875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc377_f,"['claude_4_sonnet:abc377_f:231:bwd', 'qwen3_235b:abc377_f:164:fwd', 'claude_3.7_sonnet:abc377_f:151:fwd', 'claude_4_opus:abc377_f:163:bwd', 'gemini_2.5_flash:abc377_f:234:bwd', 'gemini_2.5_pro:abc377_f:138:bwd', 'gemini_2.5_flash_lite:abc377_f:321:fwd']","['claude_4_sonnet:abc377_f:231', 'qwen3_235b:abc377_f:164', 'claude_3.7_sonnet:abc377_f:151', 'claude_4_opus:abc377_f:163', 'gemini_2.5_flash:abc377_f:234', 'gemini_2.5_pro:abc377_f:138', 'gemini_2.5_flash_lite:abc377_f:321']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:abc377_f:231:bwd': 'B', 'qwen3_235b:abc377_f:164:fwd': 'A', 'claude_3.7_sonnet:abc377_f:151:fwd': 'A', 'claude_4_opus:abc377_f:163:bwd': 'B', 'gemini_2.5_flash:abc377_f:234:bwd': 'B', 'gemini_2.5_pro:abc377_f:138:bwd': 'B', 'gemini_2.5_flash_lite:abc377_f:321:fwd': 'A'}",7,hard,-0.9397290349006653,0.4743664690426418,4.032955779454776,1.2519722368114292,1.2522262292649897,"{'claude_4_sonnet:abc377_f:231:bwd': 'factor_1', 'qwen3_235b:abc377_f:164:fwd': 'factor_1', 'claude_3.7_sonnet:abc377_f:151:fwd': 'factor_1', 'claude_4_opus:abc377_f:163:bwd': 'factor_2', 'gemini_2.5_flash:abc377_f:234:bwd': 'factor_2', 'gemini_2.5_pro:abc377_f:138:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc377_f:321:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.7142857142857143, 'mistral_14b': 0.5714285714285714, 'mistral_3b': 0.5714285714285714, 'mistral_8b': 0.8571428571428571, 'qwen3_5_0_8b': 0.42857142857142855, 'qwen3_5_27b': 0.7142857142857143, 'qwen3_5_2b': 0.7142857142857143, 'qwen3_5_4b': 0.5714285714285714, 'qwen3_5_9b': 0.5714285714285714}"
3674,0.8941011428833008,0.2258610725402832,-0.8941011428833008,-3.4381155967712402,-2.787679433822632,factor_1,3674,237,hard,leetcode,,,,11.038359642028809,11.027172088623047,-21.38739776611328,21.83911895751953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3674,['gemini_2.5_pro:3674:49:bwd'],['gemini_2.5_pro:3674:49'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:3674:49:bwd': 'B'},1,easy,-3.9010682106018066,-2.4869728088378906,0.0,5.6392598152160645,5.637897968292236,{'gemini_2.5_pro:3674:49:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3510,0.8865163922309875,0.21827632188796997,-0.8865163922309875,-3.1705093383789062,-1.921880841255188,factor_1,3510,178,medium,leetcode,,,,7.270587921142578,7.267645835876465,-14.026309967041016,14.462862014770508,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3510,"['gemini_2.5_flash_lite:3510:94:bwd', 'gemini_2.5_flash:3510:59:fwd', 'claude_3.7_sonnet:3510:230:bwd']","['gemini_2.5_flash_lite:3510:94', 'gemini_2.5_flash:3510:59', 'claude_3.7_sonnet:3510:230']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3510:94:bwd': 'B', 'gemini_2.5_flash:3510:59:fwd': 'A', 'claude_3.7_sonnet:3510:230:bwd': 'B'}",3,hard,-2.489324907461802,-1.0752294858296711,2.7313960318062573,1.3400392987347949,1.341253115666669,"{'gemini_2.5_flash_lite:3510:94:bwd': 'factor_1', 'gemini_2.5_flash:3510:59:fwd': 'factor_2', 'claude_3.7_sonnet:3510:230:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
abc391_g,0.8836005926132202,0.21536052227020264,-0.8836005926132202,-2.5821704864501953,-3.294645309448242,factor_2,abc391_g,606,hard,atcoder,,,,8.350936889648438,8.34538459777832,-16.14159393310547,16.572315216064453,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc391_g,"['gemini_2.5_flash_lite:abc391_g:362:fwd', 'gemini_2.5_flash:abc391_g:275:fwd', 'gemini_2.5_pro:abc391_g:245:bwd', 'claude_4_sonnet:abc391_g:255:fwd']","['gemini_2.5_flash_lite:abc391_g:362', 'gemini_2.5_flash:abc391_g:275', 'gemini_2.5_pro:abc391_g:245', 'claude_4_sonnet:abc391_g:255']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc391_g:362:fwd': 'A', 'gemini_2.5_flash:abc391_g:275:fwd': 'A', 'gemini_2.5_pro:abc391_g:245:bwd': 'B', 'claude_4_sonnet:abc391_g:255:fwd': 'A'}",4,hard,-1.632557025179267,-0.2184615135192871,3.8835127527636986,1.230119488253204,1.2310470026814653,"{'gemini_2.5_flash_lite:abc391_g:362:fwd': 'factor_2', 'gemini_2.5_flash:abc391_g:275:fwd': 'factor_2', 'gemini_2.5_pro:abc391_g:245:bwd': 'factor_1', 'claude_4_sonnet:abc391_g:255:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.5, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.25}"
3584,0.8747495412826538,0.20650947093963623,-0.8747495412826538,-2.7023065090179443,-3.287384510040283,factor_2,3584,206,medium,leetcode,,,,8.88058090209961,8.873838424682617,-17.186214447021484,17.599231719970703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3584,"['gemini_2.5_flash:3584:352:fwd', 'gemini_2.5_pro:3584:36:fwd']","['gemini_2.5_flash:3584:352', 'gemini_2.5_pro:3584:36']","['gemini_2.5_flash', 'gemini_2.5_pro']",['fwd'],"{'gemini_2.5_flash:3584:352:fwd': 'A', 'gemini_2.5_pro:3584:36:fwd': 'A'}",2,hard,1.38892662525177,2.803022086620331,3.8107040206583,3.961377595786556,3.960433223126571,"{'gemini_2.5_flash:3584:352:fwd': 'factor_2', 'gemini_2.5_pro:3584:36:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
abc389_e,0.8670817613601685,0.19884169101715088,-0.8670817613601685,-3.577256441116333,-2.2779133319854736,factor_1,abc389_e,595,hard,atcoder,,,,9.690049171447754,9.681573867797852,-18.77704429626465,19.174726486206055,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc389_e,"['claude_3.7_sonnet:abc389_e:311:fwd', 'claude_4_sonnet:abc389_e:249:bwd', 'gemini_2.5_flash_lite:abc389_e:354:bwd', 'qwen3_235b:abc389_e:191:fwd', 'gemini_2.5_flash:abc389_e:267:fwd', 'claude_4_opus:abc389_e:176:fwd']","['claude_3.7_sonnet:abc389_e:311', 'claude_4_sonnet:abc389_e:249', 'gemini_2.5_flash_lite:abc389_e:354', 'qwen3_235b:abc389_e:191', 'gemini_2.5_flash:abc389_e:267', 'claude_4_opus:abc389_e:176']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc389_e:311:fwd': 'A', 'claude_4_sonnet:abc389_e:249:bwd': 'B', 'gemini_2.5_flash_lite:abc389_e:354:bwd': 'B', 'qwen3_235b:abc389_e:191:fwd': 'A', 'gemini_2.5_flash:abc389_e:267:fwd': 'A', 'claude_4_opus:abc389_e:176:fwd': 'A'}",6,hard,-2.4446902374426522,-1.0305947760740917,3.839037675210322,1.4151026122479458,1.4153063887739679,"{'claude_3.7_sonnet:abc389_e:311:fwd': 'factor_2', 'claude_4_sonnet:abc389_e:249:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc389_e:354:bwd': 'factor_2', 'qwen3_235b:abc389_e:191:fwd': 'factor_1', 'gemini_2.5_flash:abc389_e:267:fwd': 'factor_2', 'claude_4_opus:abc389_e:176:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.8333333333333334, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}"
3018,0.8643332719802856,0.19609320163726807,-0.8643332719802856,-3.743872880935669,-2.507143974304199,factor_1,3018,53,medium,leetcode,,,,11.243511199951172,11.231925964355469,-21.818483352661133,22.210668563842773,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3018,['gemini_2.5_flash_lite:3018:25:bwd'],['gemini_2.5_flash_lite:3018:25'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:3018:25:bwd': 'B'},1,easy,-4.4808783531188965,-3.0667829513549805,0.0,8.395791053771973,8.392684936523438,{'gemini_2.5_flash_lite:3018:25:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc366_e,0.8629747033119202,0.1947346329689026,-0.8629747033119202,-5.398383140563965,0.354168564081192,factor_1,abc366_e,495,hard,atcoder,,,,6.253526210784912,6.253359794616699,-12.061850547790527,12.451319694519043,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc366_e,"['gemini_2.5_flash_lite:abc366_e:294:fwd', 'gemini_2.5_pro:abc366_e:122:fwd', 'gemini_2.5_flash:abc366_e:214:fwd', 'qwen3_235b:abc366_e:151:bwd', 'claude_4_opus:abc366_e:151:fwd', 'claude_4_sonnet:abc366_e:213:fwd']","['gemini_2.5_flash_lite:abc366_e:294', 'gemini_2.5_pro:abc366_e:122', 'gemini_2.5_flash:abc366_e:214', 'qwen3_235b:abc366_e:151', 'claude_4_opus:abc366_e:151', 'claude_4_sonnet:abc366_e:213']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc366_e:294:fwd': 'A', 'gemini_2.5_pro:abc366_e:122:fwd': 'A', 'gemini_2.5_flash:abc366_e:214:fwd': 'A', 'qwen3_235b:abc366_e:151:bwd': 'B', 'claude_4_opus:abc366_e:151:fwd': 'A', 'claude_4_sonnet:abc366_e:213:fwd': 'A'}",6,hard,-0.9389171401659647,0.4751783013343811,4.504880111025843,1.8937151331091944,1.893469737800574,"{'gemini_2.5_flash_lite:abc366_e:294:fwd': 'factor_2', 'gemini_2.5_pro:abc366_e:122:fwd': 'factor_1', 'gemini_2.5_flash:abc366_e:214:fwd': 'factor_2', 'qwen3_235b:abc366_e:151:bwd': 'factor_2', 'claude_4_opus:abc366_e:151:fwd': 'factor_2', 'claude_4_sonnet:abc366_e:213:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.8333333333333334, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
arc195_e,0.8418927192687988,0.17365264892578125,-0.8418927192687988,-3.14205002784729,-2.963214635848999,factor_1,arc195_e,672,hard,atcoder,,,,9.947827339172363,9.938817977905273,-19.30643081665039,19.653736114501953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc195_e,"['claude_4_sonnet:arc195_e:284:bwd', 'gemini_2.5_pro:arc195_e:201:bwd']","['claude_4_sonnet:arc195_e:284', 'gemini_2.5_pro:arc195_e:201']","['claude_4_sonnet', 'gemini_2.5_pro']",['bwd'],"{'claude_4_sonnet:arc195_e:284:bwd': 'B', 'gemini_2.5_pro:arc195_e:201:bwd': 'B'}",2,medium,-3.352531909942627,-1.9384364485740662,1.4172839602871137,2.739880889044499,2.739936534081773,"{'claude_4_sonnet:arc195_e:284:bwd': 'factor_2', 'gemini_2.5_pro:arc195_e:201:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3411,0.8311453461647034,0.1629052758216858,-0.8311453461647034,-2.6186580657958984,-2.371168851852417,factor_1,3411,143,hard,leetcode,,,,6.660374641418457,6.659051895141602,-12.888835906982422,13.21464729309082,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3411,"['gemini_2.5_flash_lite:3411:74:bwd', 'claude_4_sonnet:3411:56:bwd', 'qwen3_235b:3411:34:bwd', 'gemini_2.5_flash:3411:340:fwd', 'claude_4_opus:3411:33:bwd', 'gemini_2.5_pro:3411:16:fwd']","['gemini_2.5_flash_lite:3411:74', 'claude_4_sonnet:3411:56', 'qwen3_235b:3411:34', 'gemini_2.5_flash:3411:340', 'claude_4_opus:3411:33', 'gemini_2.5_pro:3411:16']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3411:74:bwd': 'B', 'claude_4_sonnet:3411:56:bwd': 'B', 'qwen3_235b:3411:34:bwd': 'B', 'gemini_2.5_flash:3411:340:fwd': 'A', 'claude_4_opus:3411:33:bwd': 'B', 'gemini_2.5_pro:3411:16:fwd': 'A'}",6,hard,-3.530476192633311,-2.1163807113965354,1.5345731121138892,2.0112812973630367,2.0109416490073264,"{'gemini_2.5_flash_lite:3411:74:bwd': 'factor_2', 'claude_4_sonnet:3411:56:bwd': 'factor_2', 'qwen3_235b:3411:34:bwd': 'factor_1', 'gemini_2.5_flash:3411:340:fwd': 'factor_1', 'claude_4_opus:3411:33:bwd': 'factor_1', 'gemini_2.5_pro:3411:16:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
3031,0.8161518573760986,0.14791178703308105,-0.8161518573760986,-2.6745152473449707,-2.3298392295837402,factor_1,3031,57,medium,leetcode,,,,6.692936420440674,6.691524028778076,-12.967474937438965,13.263298988342285,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3031,"['gemini_2.5_flash:3031:320:fwd', 'gemini_2.5_flash_lite:3031:29:fwd']","['gemini_2.5_flash:3031:320', 'gemini_2.5_flash_lite:3031:29']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash:3031:320:fwd': 'A', 'gemini_2.5_flash_lite:3031:29:fwd': 'A'}",2,easy,-6.799368858337402,-5.385273456573486,1.9664047128234243,3.9413876219093944,3.940457561185287,"{'gemini_2.5_flash:3031:320:fwd': 'factor_2', 'gemini_2.5_flash_lite:3031:29:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
3522,0.8150948286056519,0.14685475826263428,-0.8150948286056519,-3.8889963626861572,-2.460026264190674,factor_1,3522,181,medium,leetcode,,,,11.393284797668457,11.3814115524292,-22.16071319580078,22.454421997070312,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3522,['gemini_2.5_flash:3522:348:bwd'],['gemini_2.5_flash:3522:348'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:3522:348:bwd': 'B'},1,easy,-2.505728006362915,-1.0916324853897095,0.0,5.641569137573242,5.6402058601379395,{'gemini_2.5_flash:3522:348:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3414,0.7876489758491516,0.11940890550613403,-0.7876489758491516,-3.690723180770874,-2.758727788925171,factor_1,3414,145,hard,leetcode,,,,11.534347534179688,11.52220344543457,-22.464109420776367,22.70292854309082,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3414,"['gemini_2.5_pro:3414:213:bwd', 'claude_4_opus:3414:34:fwd', 'claude_3.7_sonnet:3414:222:bwd', 'claude_4_sonnet:3414:57:bwd', 'gemini_2.5_flash_lite:3414:76:bwd', 'gemini_2.5_flash:3414:48:fwd']","['gemini_2.5_pro:3414:213', 'claude_4_opus:3414:34', 'claude_3.7_sonnet:3414:222', 'claude_4_sonnet:3414:57', 'gemini_2.5_flash_lite:3414:76', 'gemini_2.5_flash:3414:48']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:3414:213:bwd': 'B', 'claude_4_opus:3414:34:fwd': 'A', 'claude_3.7_sonnet:3414:222:bwd': 'B', 'claude_4_sonnet:3414:57:bwd': 'B', 'gemini_2.5_flash_lite:3414:76:bwd': 'B', 'gemini_2.5_flash:3414:48:fwd': 'A'}",6,hard,-2.0121022661527,-0.5980067650477091,3.583122893162804,1.9069695197700156,1.9067132410408618,"{'gemini_2.5_pro:3414:213:bwd': 'factor_2', 'claude_4_opus:3414:34:fwd': 'factor_1', 'claude_3.7_sonnet:3414:222:bwd': 'factor_2', 'claude_4_sonnet:3414:57:bwd': 'factor_2', 'gemini_2.5_flash_lite:3414:76:bwd': 'factor_2', 'gemini_2.5_flash:3414:48:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.6666666666666666}"
3482,0.7866870760917664,0.11844700574874878,-0.7866870760917664,-2.444934606552124,-2.7291078567504883,factor_2,3482,167,hard,leetcode,,,,6.599737644195557,6.598583221435547,-12.814776420593262,13.051671028137207,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3482,"['qwen3_235b:3482:44:bwd', 'claude_3.7_sonnet:3482:51:bwd']","['qwen3_235b:3482:44', 'claude_3.7_sonnet:3482:51']","['claude_3.7_sonnet', 'qwen3_235b']",['bwd'],"{'qwen3_235b:3482:44:bwd': 'B', 'claude_3.7_sonnet:3482:51:bwd': 'B'}",2,hard,1.6581517457962036,3.0722472071647644,5.319498482837722,1.5612808879148243,1.562921482122643,"{'qwen3_235b:3482:44:bwd': 'factor_1', 'claude_3.7_sonnet:3482:51:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.5}"
3233,0.7850675582885742,0.11682748794555664,-0.7850675582885742,-2.850228786468506,-2.1736011505126953,factor_1,3233,94,hard,leetcode,,,,6.757217884063721,6.755629062652588,-13.12420654296875,13.357860565185547,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3233,"['claude_3.7_sonnet:3233:27:fwd', 'qwen3_235b:3233:20:fwd', 'gemini_2.5_flash_lite:3233:46:fwd', 'gemini_2.5_flash:3233:330:fwd']","['claude_3.7_sonnet:3233:27', 'qwen3_235b:3233:20', 'gemini_2.5_flash_lite:3233:46', 'gemini_2.5_flash:3233:330']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']",['fwd'],"{'claude_3.7_sonnet:3233:27:fwd': 'A', 'qwen3_235b:3233:20:fwd': 'A', 'gemini_2.5_flash_lite:3233:46:fwd': 'A', 'gemini_2.5_flash:3233:330:fwd': 'A'}",4,hard,3.9652108550071716,5.379306435585022,6.532925792801689,2.851660289581404,2.8509568472570392,"{'claude_3.7_sonnet:3233:27:fwd': 'factor_2', 'qwen3_235b:3233:20:fwd': 'factor_1', 'gemini_2.5_flash_lite:3233:46:fwd': 'factor_2', 'gemini_2.5_flash:3233:330:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
