item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,pair_id,source,split,gold_letter,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores
4426,1.6747984886169434,1.0900099277496338,-1.6747984886169434,0.6168041229248047,factor_1,4426,35eb196e-50d4-5501-8f44-cc5dc85f6291,mmlu-pro-chemistry,gpt,B,0.9890742897987366,1.0264240503311157,-0.9217813014984131,3.1018011569976807,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
8312,1.6459704637527466,1.0611817836761475,-1.6459704637527466,0.08552194386720657,factor_1,8312,405f3561-1bb7-56f5-88a2-c28cec94c5d4,mmlu-pro-math,gpt,B,1.0899605751037598,1.1227504014968872,-1.139409065246582,3.261772632598877,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': None, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': None, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
9888,1.4010112285614014,0.816222608089447,-1.4010112285614014,0.021540101617574692,factor_1,9888,6f1bd679-4ba1-51ba-b65d-c7463e2134bf,mmlu-pro-physics,gpt,E,1.118456482887268,1.1500791311264038,-1.4379324913024902,3.070377826690674,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
9337,1.3298221826553345,0.7450335621833801,-1.3298221826553345,3.8256430625915527,factor_1,9337,df1964d5-629f-5b4a-bcd5-79137e8f3bc5,mmlu-pro-physics,gpt,H,23.987293243408203,23.832868576049805,-45.96738815307617,47.457454681396484,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': None, 'mistralai_ministral_3_14b_instruct_2512_bf16': None, 'mistralai_ministral_3_3b_instruct_2512_bf16': None, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
5284,1.3249986171722412,0.7402099967002869,-1.3249986171722412,0.12029395997524261,factor_1,5284,ebe368cb-5783-5f03-8471-e31295bc4438,mmlu-pro-other,gpt,C,0.8054612278938293,0.8534197807312012,-0.9324927926063538,2.4129128456115723,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
11210,1.2784711122512817,0.6936824917793274,-1.2784711122512817,8.579874992370605,factor_1,11210,b57ea8df-78c5-5e71-9545-973d9c2d4bb5,mmlu-pro-philosophy,gpt,F,1.543654203414917,1.5620195865631104,-2.3678760528564453,3.7552409172058105,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
5304,1.1831098794937134,0.598321259021759,-1.1831098794937134,0.5511077046394348,factor_1,5304,907c3d20-a0dc-5b21-b4ba-1e784d7cfaf6,mmlu-pro-other,gpt,C,1.0204612016677856,1.056314468383789,-1.472055196762085,2.6686975955963135,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
7450,1.141990065574646,0.5572014451026917,-1.141990065574646,7.994215965270996,factor_1,7450,f805817d-968d-5b0b-a2b2-4c62c9b848d3,mmlu-pro-economics,gpt,H,1.4974048137664795,1.516932487487793,-2.4159862995147705,3.5303890705108643,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
11185,1.0962647199630737,0.5114760994911194,-1.0962647199630737,-0.00942223146557808,factor_1,11185,dcfbadd5-4b7c-5ffd-b66d-5cb0a380605d,mmlu-pro-philosophy,gpt,J,0.8165308237075806,0.863740086555481,-1.1814544200897217,2.20440673828125,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
687,1.055953860282898,0.4711652398109436,-1.055953860282898,2.4238619804382324,factor_1,687,6ad28b38-685f-5146-ab23-ff8fbcc81210,mmlu-pro-business,gpt,C,0.995922327041626,1.032939076423645,-1.5533955097198486,2.4957258701324463,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
11257,1.052199125289917,0.46741050481796265,-1.052199125289917,2.4155967235565186,factor_1,11257,bfd0002d-e137-5a79-a7fd-c2ef9ad12a1f,mmlu-pro-philosophy,gpt,B,0.9951186180114746,1.0321742296218872,-1.5556509494781494,2.4904720783233643,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
6272,1.0506267547607422,0.46583813428878784,-1.0506267547607422,2.4122893810272217,factor_1,6272,5b0fa22f-cbfd-5098-95b0-a474deb84c7a,mmlu-pro-health,gpt,H,0.9947915077209473,1.0318629741668701,-1.5566132068634033,2.4882895946502686,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
7403,1.010261058807373,0.4254724383354187,-1.010261058807373,2.2507078647613525,factor_1,7403,07019bab-fc3e-5c91-ac9c-36869cfe79b0,mmlu-pro-economics,gpt,B,0.9808660745620728,1.0186198949813843,-1.5710225105285645,2.4219675064086914,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
9829,1.0100065469741821,0.4252179265022278,-1.0100065469741821,2.2500267028808594,factor_1,9829,a6f94de7-dee6-579b-852a-1be7ca389cd2,mmlu-pro-physics,gpt,H,0.9807990789413452,1.0185562372207642,-1.5711524486541748,2.421588182449341,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
481,0.9074978232383728,0.32270920276641846,-0.9074978232383728,-0.09249932318925858,factor_1,481,83ec31fe-5063-5c77-9b1e-0c32f113a042,mmlu-pro-business,gpt,F,0.7419425249099731,0.7945519089698792,-1.2346125841140747,1.8800309896469116,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
1199,0.8789984583854675,0.2942098379135132,-0.8789984583854675,0.5792152285575867,factor_1,1199,8aaa1627-21b0-520f-b698-67cd5d77dbc9,mmlu-pro-law,gpt,J,0.8096747994422913,0.8573461771011353,-1.3861887454986572,1.9746084213256836,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
1622,0.8780786991119385,0.29329007863998413,-0.8780786991119385,0.5596456527709961,factor_1,1622,8de34479-e94c-5c30-9146-da3d92f7223c,mmlu-pro-law,gpt,E,0.806037187576294,0.8539563417434692,-1.3804643154144287,1.9670445919036865,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
408,0.8703353404998779,0.2855467200279236,-0.8703353404998779,0.9357156157493591,factor_1,408,591677d2-ac1a-5a7c-9e21-b4918155fc9b,mmlu-pro-business,gpt,E,0.8563210964202881,0.9009693264961243,-1.4803531169891357,2.0514466762542725,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
2759,0.8572970032691956,0.2725083827972412,-0.8572970032691956,0.41527023911476135,factor_1,2759,c67cf264-33f9-5730-aeea-a7364756a96b,mmlu-pro-psychology,gpt,D,0.774304986000061,0.8244664669036865,-1.343445897102356,1.8884626626968384,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
4382,0.8416860699653625,0.2568974494934082,-0.8416860699653625,0.35923388600349426,factor_1,4382,ed01d44a-e1bc-5833-9a59-ea5f5a9ebd60,mmlu-pro-chemistry,gpt,D,0.7604309320449829,0.8116208910942078,-1.3338794708251953,1.8476743698120117,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10305,0.8167994022369385,0.23201078176498413,-0.8167994022369385,6.86782169342041,factor_1,10305,e23cdc82-bbf1-5378-9404-d94c1e7ce2ef,mmlu-pro-physics,gpt,B,8.13801097869873,8.090434074401855,-15.625240325927734,16.089262008666992,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
3122,0.7813952565193176,0.19660663604736328,-0.7813952565193176,0.05243675410747528,factor_1,3122,14d2e455-2416-5cd3-8913-8f833aeab1b2,mmlu-pro-biology,gpt,H,0.6960054636001587,0.7524064779281616,-1.278110146522522,1.6713234186172485,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
6072,0.767360508441925,0.1825718879699707,-0.767360508441925,0.07641322165727615,factor_1,6072,37577e35-cf0b-5880-97a1-857736d76651,mmlu-pro-health,gpt,H,0.7005531191825867,0.7565606832504272,-1.300287127494812,1.6654309034347534,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
11138,0.7612652778625488,0.17647665739059448,-0.7612652778625488,0.11142005771398544,factor_1,11138,b958ea91-8f2a-55be-8c8b-d61cf90f5076,mmlu-pro-philosophy,gpt,D,0.707326352596283,0.7627556324005127,-1.3185243606567383,1.6714777946472168,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
4789,0.7343593835830688,0.1495707631111145,-0.7343593835830688,-0.4604722857475281,factor_1,4789,14ead85f-e4c6-5ae2-a586-6388d9b9b4f1,mmlu-pro-history,gpt,B,0.7397437691688538,0.7925258278846741,-1.4037799835205078,1.7029213905334473,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
4188,0.617569625377655,0.032781004905700684,-0.617569625377655,0.9678521156311035,factor_1,4188,aedbe1ff-42f3-5222-85e0-1b98c5af67bb,mmlu-pro-chemistry,gpt,F,0.8959023952484131,0.9381898641586304,-1.806071162223816,1.8716331720352173,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
11395,0.6082084774971008,0.023419857025146484,-0.6082084774971008,0.35054975748062134,factor_1,11395,83adf077-567f-5ce2-91e7-bf02decdaa21,mmlu-pro-engineering,gpt,B,0.7855743765830994,0.8349224925041199,-1.6130282878875732,1.6598680019378662,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
1198,0.5666496753692627,-0.01813894510269165,-0.5666496753692627,-0.09330961108207703,factor_1,1198,a4eff39a-4f2e-5cee-a6de-b8e74625269f,mmlu-pro-law,gpt,B,0.6720143556594849,0.7305623888969421,-1.4500412940979004,1.4137632846832275,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10038,0.5522435903549194,-0.03254503011703491,-0.5522435903549194,-0.0832124799489975,factor_1,10038,c0fceb61-37b0-5049-84c3-9add01413cc8,mmlu-pro-physics,gpt,B,0.6674056053161621,0.726380467414856,-1.4562506675720215,1.3911607265472412,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
11281,0.5466820597648621,-0.038106560707092285,-0.5466820597648621,-0.07970547676086426,factor_1,11281,fb954577-c6d1-524a-bf7c-c64f0c005022,mmlu-pro-philosophy,gpt,A,0.6658169031143188,0.7249400019645691,-1.4589890241622925,1.382775902748108,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
11002,0.546380341053009,-0.03840827941894531,-0.546380341053009,-0.07969984412193298,factor_1,11002,aecacdc0-1dfc-5339-b6c7-eea5baa1471d,mmlu-pro-philosophy,gpt,A,0.6657940745353699,0.7249192595481873,-1.4592500925064087,1.382433533668518,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10638,0.5388072729110718,-0.04598134756088257,-0.5388072729110718,-0.07454795390367508,factor_1,10638,4e13a976-9009-5501-87c2-bd1b20c0b84f,mmlu-pro-computer science,gpt,A,0.6635652184486389,0.7228993773460388,-1.4628641605377197,1.370901346206665,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
3776,0.5381329655647278,-0.04665565490722656,-0.5381329655647278,7.156607151031494,factor_1,3776,02c8d6ef-f58a-5bf5-8b05-0a6719e16f20,mmlu-pro-chemistry,gpt,G,9.560998916625977,9.503341674804688,-18.673206329345703,18.57989501953125,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
1803,0.5328952074050903,-0.051893413066864014,-0.5328952074050903,-0.0702400654554367,factor_1,1803,01fb6121-e025-5251-a55f-f903c79e4ec6,mmlu-pro-law,gpt,J,0.6617971062660217,0.7212978005409241,-1.46563720703125,1.3618502616882324,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10565,0.5288026332855225,-0.055985987186431885,-0.5288026332855225,5.916065692901611,factor_1,10565,07c3dda8-0f84-5624-9b4a-19ed31d85a2b,mmlu-pro-computer science,gpt,A,6.012047290802002,5.980241298675537,-11.777259826660156,11.665287017822266,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
4238,0.5116840600967407,-0.07310456037521362,-0.5116840600967407,-0.05838193744421005,factor_1,4238,d50b6560-bbb7-5118-b329-8ed50c155365,mmlu-pro-chemistry,gpt,G,0.6569935083389282,0.7169504165649414,-1.4783275127410889,1.332118272781372,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
9886,0.4576641321182251,-0.12712448835372925,-0.4576641321182251,-0.06956242024898529,factor_1,9886,70ed90f8-052e-5088-a47b-70b409d2b518,mmlu-pro-physics,gpt,J,0.7894555926322937,0.8385279774665833,-1.770639419555664,1.516390323638916,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 1.0}"
