item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,pair_id,source,split,gold_letter,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores
2389,1.5876731872558594,1.9946397542953491,-1.5876731872558594,-0.8617881536483765,-0.0022007226943969727,factor_1,2389,4d2085b1-24e4-5bcd-959a-13d3a83e39cd,mmlu-pro-psychology,gpt,B,1.117807149887085,1.295546293258667,-0.5446311235427856,4.533910751342773,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
4382,1.573388934135437,1.9803555011749268,-1.573388934135437,-0.021774962544441223,0.5519744157791138,factor_2,4382,ed01d44a-e1bc-5833-9a59-ea5f5a9ebd60,mmlu-pro-chemistry,gpt,D,1.0185648202896118,1.2120953798294067,-0.3953514099121094,4.356062412261963,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
1978,1.5385855436325073,1.945552110671997,-1.5385855436325073,1.498318076133728,6.239856719970703,factor_2,1978,05ea6065-69da-58b9-a53b-872e8d940915,mmlu-pro-law,gpt,D,2.740644931793213,2.8033483028411865,-3.5490105152130127,7.440114974975586,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
11603,1.5112906694412231,1.918257236480713,-1.5112906694412231,-6.401731967926025,0.8847672939300537,factor_1,11603,b82d8f3f-f994-5775-b1b1-13420519ca81,mmlu-pro-engineering,gpt,G,1.826293706893921,1.9331856966018677,-1.8707869052886963,5.707301139831543,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
765,1.4007989168167114,1.8077654838562012,-1.4007989168167114,-0.23118489980697632,-0.22827868163585663,factor_1,765,8b33bb85-b242-5845-83f0-5cb7e32be529,mmlu-pro-business,gpt,F,1.1091718673706055,1.2882000207901,-0.7171065807342529,4.332637786865234,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
4471,1.3305405378341675,1.7375071048736572,-1.3305405378341675,0.18134674429893494,0.1711273491382599,factor_1,4471,ea56946d-14fb-5016-9550-1216f26856f5,mmlu-pro-chemistry,gpt,D,1.0767508745193481,1.2607576847076416,-0.7335779666900635,4.208592414855957,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
11185,1.3260469436645508,1.7330135107040405,-1.3260469436645508,-0.6085429191589355,-0.8420299291610718,factor_2,11185,dcfbadd5-4b7c-5ffd-b66d-5cb0a380605d,mmlu-pro-philosophy,gpt,J,1.1748336553573608,1.3444268703460693,-0.902063250541687,4.3680901527404785,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
1622,1.2303764820098877,1.6373430490493774,-1.2303764820098877,-0.36499327421188354,0.6353234648704529,factor_2,1622,8de34479-e94c-5c30-9146-da3d92f7223c,mmlu-pro-law,gpt,E,1.0622025728225708,1.2485175132751465,-0.8097513914108276,4.084437370300293,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
481,1.148821234703064,1.5557878017425537,-1.148821234703064,-0.023571442812681198,0.34563830494880676,factor_2,481,83ec31fe-5063-5c77-9b1e-0c32f113a042,mmlu-pro-business,gpt,F,0.9065626263618469,1.120873212814331,-0.6411237716674805,3.752699375152588,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
84,0.9857015609741211,1.3926681280136108,-0.9857015609741211,1.1435133218765259,5.398426055908203,factor_2,84,a6cfbfd9-3c72-5081-9433-8f57a9851d51,mmlu-pro-business,gpt,F,2.256378173828125,2.3388664722442627,-3.1915102005004883,5.976846694946289,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
2934,0.9684634804725647,1.3754301071166992,-0.9684634804725647,-5.378950595855713,3.7211227416992188,factor_1,2934,6c5f9b09-193f-5070-9dfd-2dee1f69a9a3,mmlu-pro-biology,gpt,F,7.382345199584961,7.364537239074707,-13.059062957763672,15.80992317199707,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
294,0.8634459376335144,1.2704124450683594,-0.8634459376335144,-13.65031623840332,-1.1485471725463867,factor_1,294,58d81545-6e2e-5388-b1b7-05ec20157459,mmlu-pro-business,gpt,B,3.248046875,3.2951436042785645,-5.1880693435668945,7.728894233703613,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
3122,0.8468688130378723,1.2538354396820068,-0.8468688130378723,-0.10082653164863586,-0.38778382539749146,factor_2,3122,14d2e455-2416-5cd3-8913-8f833aeab1b2,mmlu-pro-biology,gpt,H,0.7641898989677429,1.0107307434082031,-0.7271968126296997,3.234867572784424,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
5304,0.8171539902687073,1.2241206169128418,-0.8171539902687073,-0.4457523822784424,0.2260652333498001,factor_1,5304,907c3d20-a0dc-5b21-b4ba-1e784d7cfaf6,mmlu-pro-other,gpt,C,1.0698192119598389,1.2549198865890503,-1.2355225086212158,3.6837637424468994,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
1199,0.8144710063934326,1.2214375734329224,-0.8144710063934326,-0.6735011339187622,-0.22659070789813995,factor_1,1199,8aaa1627-21b0-520f-b698-67cd5d77dbc9,mmlu-pro-law,gpt,J,0.871333122253418,1.092948317527771,-0.9207412004470825,3.363616466522217,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
4891,0.7508465647697449,1.1578130722045898,-0.7508465647697449,-5.9584832191467285,4.150813102722168,factor_1,4891,d9cc990f-fb19-521e-a8fa-68f3325f8730,mmlu-pro-history,gpt,F,8.582451820373535,8.552604675292969,-15.605292320251465,17.920917510986328,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10610,0.7399588227272034,1.146925449371338,-0.7399588227272034,2.251704216003418,6.694601058959961,factor_2,10610,9e079604-2288-52ba-9d89-4868ccd34200,mmlu-pro-computer science,gpt,C,7.541163921356201,7.52168607711792,-13.595579147338867,15.88943099975586,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
1198,0.7340095639228821,1.1409761905670166,-0.7340095639228821,0.05478614568710327,0.28446608781814575,factor_2,1198,a4eff39a-4f2e-5cee-a6de-b8e74625269f,mmlu-pro-law,gpt,B,0.7395820021629333,0.9924980401992798,-0.8043199777603149,3.0862722396850586,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
6072,0.722626805305481,1.1295933723449707,-0.722626805305481,-0.08632920682430267,-0.16754649579524994,factor_2,6072,37577e35-cf0b-5880-97a1-857736d76651,mmlu-pro-health,gpt,H,0.7153962850570679,0.974843442440033,-0.781099796295166,3.0402865409851074,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
2759,0.7043886184692383,1.111355185508728,-0.7043886184692383,-0.4394119083881378,-0.05911847949028015,factor_1,2759,c67cf264-33f9-5730-aeea-a7364756a96b,mmlu-pro-psychology,gpt,D,0.8018590807914734,1.0391353368759155,-0.9253500699996948,3.1480603218078613,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
408,0.6972824931144714,1.1042490005493164,-0.6972824931144714,-3.6327638626098633,3.83170747756958,factor_2,408,591677d2-ac1a-5a7c-9e21-b4918155fc9b,mmlu-pro-business,gpt,E,5.867336273193359,5.867173194885254,-10.395410537719727,12.60390853881836,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
11138,0.6967756748199463,1.103742241859436,-0.6967756748199463,-0.21424144506454468,-0.1982334554195404,factor_1,11138,b958ea91-8f2a-55be-8c8b-d61cf90f5076,mmlu-pro-philosophy,gpt,D,0.7262080907821655,0.9827022552490234,-0.8223541975021362,3.0298385620117188,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
5033,0.6959007382392883,1.1028673648834229,-0.6959007382392883,-0.8926311731338501,5.881180763244629,factor_2,5033,5e29323a-13d7-5bb1-814b-1b38db3dfc50,mmlu-pro-history,gpt,B,2.9515466690063477,3.0072684288024902,-4.791378974914551,6.997113227844238,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
4019,0.6558612585067749,1.0628278255462646,-0.6558612585067749,-10.070608139038086,-0.8258429765701294,factor_1,4019,129dfd5d-5786-57e3-8548-df0d26a42659,mmlu-pro-chemistry,gpt,G,2.232728958129883,2.316357374191284,-3.4772326946258545,5.602888107299805,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
1803,0.641147792339325,1.04811429977417,-0.641147792339325,-0.09907125681638718,0.3721241354942322,factor_2,1803,01fb6121-e025-5251-a55f-f903c79e4ec6,mmlu-pro-law,gpt,J,0.7923197746276855,1.0318877696990967,-0.9743857383728027,3.0706143379211426,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
6004,0.5800303220748901,0.9869968891143799,-0.5800303220748901,-1.2310545444488525,7.408761501312256,factor_2,6004,b7bbea2c-8e83-50be-a385-70d16a0d507c,mmlu-pro-health,gpt,F,4.271608352661133,4.295909881591797,-7.432987213134766,9.406980514526367,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': None, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
6742,0.5615763664245605,0.9685429334640503,-0.5615763664245605,-5.166219234466553,3.4639179706573486,factor_1,6742,ca91b783-54e9-5fb6-9c30-a7ebf3ee7258,mmlu-pro-health,gpt,I,11.254557609558105,11.201127052307129,-20.985668182373047,22.922752380371094,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
10608,0.5556496977806091,0.9626162648200989,-0.5556496977806091,-4.9671430587768555,3.3515758514404297,factor_1,10608,799a7559-a3b1-5dc3-bec3-54d5e930fd24,mmlu-pro-computer science,gpt,D,10.207468032836914,10.162895202636719,-18.9566593170166,20.88189125061035,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': None, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
3242,0.5546583533287048,0.9616249203681946,-0.5546583533287048,-4.249812126159668,2.9070935249328613,factor_1,3242,79d55355-34c0-5ba7-842e-65671b9858d9,mmlu-pro-biology,gpt,G,4.1259894371032715,4.153055667877197,-7.178363800048828,9.101613998413086,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
8857,0.5481736660003662,0.955140233039856,-0.5481736660003662,-5.133981227874756,3.4617507457733154,factor_1,8857,26d7ab00-c73b-5b3e-8bc3-4a8f941fceb7,mmlu-pro-math,gpt,I,11.1665678024292,11.113866806030273,-20.828039169311523,22.73832130432129,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': None, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
6077,0.34698688983917236,0.7539534568786621,-0.34698688983917236,8.038898468017578,0.12758982181549072,factor_1,6077,7ad6fda6-f7dd-5c3a-9d8b-6b50cc35dedd,mmlu-pro-health,gpt,B,1.8066771030426025,1.9149062633514404,-2.999262809753418,4.507169723510742,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
11210,0.2958613932132721,0.7028279304504395,-0.2958613932132721,-7.542994499206543,-0.5425230264663696,factor_1,11210,b57ea8df-78c5-5e71-9545-973d9c2d4bb5,mmlu-pro-philosophy,gpt,F,1.7641996145248413,1.8754076957702637,-2.972971200942993,4.378626823425293,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
4381,0.2579176425933838,0.6648842096328735,-0.2579176425933838,0.743999183177948,0.3574647009372711,factor_1,4381,cd01c08e-2906-5d2a-b3d8-3d3425f397db,mmlu-pro-chemistry,gpt,B,0.9092295169830322,1.1230032444000244,-1.536202073097229,2.8659706115722656,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
4188,0.2441353052854538,0.6511018872261047,-0.2441353052854538,-4.065924167633057,4.113391876220703,factor_2,4188,aedbe1ff-42f3-5222-85e0-1b98c5af67bb,mmlu-pro-chemistry,gpt,F,15.039541244506836,14.956452369689941,-28.663545608520508,29.965749740600586,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
10038,0.2412271648645401,0.6481937170028687,-0.2412271648645401,-0.19127772748470306,0.0055548399686813354,factor_1,10038,c0fceb61-37b0-5049-84c3-9add01413cc8,mmlu-pro-physics,gpt,B,0.679124116897583,0.9488911032676697,-1.2116328477859497,2.5080204010009766,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
1748,0.2283121943473816,0.6352787613868713,-0.2283121943473816,-1.011428952217102,5.614296913146973,factor_2,1748,2d989dfb-7cf0-549e-945c-3dd060d1fad5,mmlu-pro-law,gpt,D,2.706202268600464,2.770125150680542,-4.794166564941406,6.064723968505859,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
