question_id,solver_item_id,solver_difficulty_meta,solver_platform,solver_difficulty_centered,solver_difficulty_centered_laplace_se,judge_difficulty_centered,judge_difficulty_centered_laplace_se,judge_difficulty_pair_sd,judge_n_pair_items,solver_difficulty_percentile,judge_difficulty_percentile
3141,3141,medium,leetcode,3.6646299362182617,6.918562412261963,-2.7441518306732178,1.2521754355253263,2.75287854357673,3,72.92899408284023,21.449704142011836
3575,3575,hard,leetcode,3.6645984649658203,6.160702228546143,0.7688837051391602,0.6010713598067344,1.36961122217661,3,72.7810650887574,60.502958579881664
abc380_g,abc380_g,hard,atcoder,3.661949872970581,6.574789047241211,-0.6319963932037354,4.825361311796719,4.90472013558031,2,72.63313609467455,43.19526627218935
3308,3308,medium,leetcode,3.6599433422088623,5.686544418334961,2.6484151601791384,0.7644281463540528,3.626282161122718,5,72.48520710059172,82.54437869822485
3627,3627,medium,leetcode,3.646177053451538,6.773333549499512,-1.9889247417449951,3.313417878566283,5.472981036430873,2,72.33727810650888,26.331360946745562
3316,3316,hard,leetcode,3.6420228481292725,6.368628978729248,0.6498661041259766,2.2419865126397647,0.6124577948820231,3,72.18934911242604,58.875739644970416
3479,3479,medium,leetcode,3.6275546550750732,6.257680892944336,3.5937313238779702,3.2771332979444385,3.9614495574267057,3,72.0414201183432,88.46153846153845
3646,3646,hard,leetcode,3.6271321773529053,6.488414287567139,-0.8017817139625549,2.050658705227871,3.951953150239989,3,71.89349112426035,39.79289940828402
3605,3605,easy,leetcode,3.6262547969818115,5.986361026763916,5.697555065155029,1.9330833508806717,5.349622605636095,2,71.7455621301775,94.37869822485207
abc320_e,abc320_e,hard,atcoder,3.6250722408294678,6.464292526245117,0.3619658350944519,1.4446618386740628,2.2701734715102946,6,71.59763313609467,55.02958579881657
abc391_e,abc391_e,hard,atcoder,3.6160624027252197,5.513127326965332,-0.015004801750183105,1.925776611111289,2.7448566084612045,5,71.44970414201184,49.70414201183432
3240,3240,medium,leetcode,3.608325719833374,5.991184234619141,1.8720821142196655,7.283949375152588,0.0,1,71.30177514792899,74.11242603550295
abc307_c,abc307_c,medium,atcoder,3.605281114578247,6.059905529022217,-1.2005726546049118,2.22119180030728,9.467268586248643,4,71.15384615384616,35.05917159763314
3046,3046,medium,leetcode,3.598747491836548,6.511688232421875,-2.9173102378845215,1.2645434141159058,0.0,1,71.00591715976331,20.266272189349113
abc334_c,abc334_c,medium,atcoder,3.597140073776245,6.472897529602051,3.670190135637919,2.3567028011252655,3.738706603072532,3,70.85798816568047,89.05325443786982
3244,3244,medium,leetcode,3.5880677700042725,6.2749247550964355,-3.173590838909149,1.579028988877289,3.927131667417085,4,70.71005917159763,17.899408284023668
3682,3682,hard,leetcode,3.5807104110717773,6.5581464767456055,-1.786624550819397,7.203280753075681,5.446734170814411,2,70.56213017751479,28.994082840236686
3686,3686,medium,leetcode,3.5805013179779053,6.295080184936523,3.8735370437304177,1.1532181915751383,4.870893155212128,6,70.41420118343196,89.94082840236686
abc359_d,abc359_d,hard,atcoder,3.5729751586914062,6.47878360748291,5.732206284999847,1.9871687976330508,3.8226994297904318,4,70.26627218934911,94.67455621301775
2915,2915,medium,leetcode,3.559227705001831,6.364830017089844,3.5012924671173096,1.002941608428955,0.0,1,70.11834319526628,88.01775147928994
3317,3317,medium,leetcode,3.5589511394500732,5.769765853881836,-0.05942580699920654,0.5941382890623877,2.7445352349783816,5,69.97041420118343,48.96449704142012
3607,3607,medium,leetcode,3.557612419128418,5.539878845214844,-1.7088769475619,1.1566851404373035,3.4538983453667638,6,69.8224852071006,30.17751479289941
abc379_g,abc379_g,hard,atcoder,3.555220603942871,6.089685440063477,-0.1268714496067592,1.487076380412989,3.147952609629297,7,69.67455621301775,47.781065088757394
3743,3743,medium,leetcode,3.5550155639648438,6.363579750061035,-3.776384472846985,5.323462233693988,8.034844011448941,2,69.5266272189349,14.792899408284024
3625,3625,easy,leetcode,3.550795793533325,6.459366321563721,-1.941801369190216,1.5903935124520785,2.6177801261681375,2,69.37869822485207,27.218934911242602
3233,3233,hard,leetcode,3.543761730194092,6.35762882232666,2.576521098613739,1.7180073436308587,5.615386265623294,4,69.23076923076923,81.95266272189349
abc359_c,abc359_c,medium,atcoder,3.543020486831665,5.240995407104492,-2.5339412093162537,1.1526577297662388,3.3328226610508653,4,69.0828402366864,22.485207100591715
3507,3507,medium,leetcode,3.5328006744384766,5.695998191833496,3.505725145339966,1.0034278631210327,0.0,1,68.93491124260355,88.16568047337277
abc378_f,abc378_f,hard,atcoder,3.5311577320098877,6.058981418609619,1.9297850847244262,2.0667147340611702,4.839364667818878,5,68.78698224852072,75.29585798816568
3692,3692,hard,leetcode,3.529082775115967,6.226063251495361,-4.599371807915824,1.3748950815952268,3.166628283468739,7,68.63905325443787,11.094674556213018
abc368_c,abc368_c,medium,atcoder,3.5258214473724365,5.944469928741455,-1.2414282262325287,1.4972467485206704,6.158311551128193,4,68.49112426035504,34.61538461538461
arc187_b,arc187_b,hard,atcoder,3.5206329822540283,6.538829803466797,-0.8986201286315918,3.871031754138301,3.951946792269099,2,68.34319526627219,38.90532544378698
2786,2786,medium,leetcode,3.5168352127075195,6.46211576461792,8.490342140197754,3.087700128555298,0.0,1,68.19526627218934,98.22485207100591
3190,3190,medium,leetcode,3.5158262252807617,5.579835891723633,-9.399551391601562,12.996955871582031,0.0,1,68.04733727810651,1.183431952662722
abc391_g,abc391_g,hard,atcoder,3.514802932739258,5.685849666595459,3.0616774559020996,1.0087330668117516,5.063008172441513,4,67.89940828402366,84.76331360946746
3535,3535,hard,leetcode,3.498166561126709,5.7983808517456055,8.024765193462372,1.16468265094558,10.319204465144852,2,67.75147928994083,97.7810650887574
arc196_c,arc196_c,hard,atcoder,3.4953107833862305,5.859216690063477,3.34826996922493,2.6579453714399395,3.7665619824857486,2,67.60355029585799,86.83431952662723
3406,3406,medium,leetcode,3.4851672649383545,4.910654544830322,3.0498742886951993,2.303418681866906,5.156881734385248,7,67.45562130177515,84.61538461538461
3224,3224,hard,leetcode,3.480226755142212,6.199507236480713,4.849713961283366,3.343320339460162,8.740014084155666,3,67.3076923076923,93.34319526627219
3658,3658,hard,leetcode,3.4766201972961426,6.047873497009277,0.7224337855974833,1.150963111477602,7.788482591321506,6,67.15976331360946,59.9112426035503
arc183_c,arc183_c,hard,atcoder,3.471731662750244,6.3040547370910645,-16.724328994750977,3.042494058609009,0.0,1,67.01183431952663,0.14792899408284024
2802,2802,medium,leetcode,3.463763475418091,5.45911169052124,0.6625691652297974,1.0254578590393066,0.0,1,66.86390532544378,59.171597633136095
3776,3776,medium,leetcode,3.461409091949463,6.147555828094482,1.8049613407679967,1.7701547604689594,1.4685726893865891,7,66.71597633136095,73.37278106508876
3779,3779,medium,leetcode,3.4587035179138184,5.7500762939453125,2.051163524389267,0.5117859262273604,2.08122153780096,4,66.5680473372781,77.07100591715977
3219,3219,medium,leetcode,3.448270082473755,5.573904991149902,0.9650336802005768,2.806223561297727,0.4464670875130554,2,66.42011834319527,62.42603550295858
3227,3227,easy,leetcode,3.4476025104522705,6.122140407562256,-0.39602935314178467,1.1004884243011475,0.0,1,66.27218934911244,45.710059171597635
3203,3203,hard,leetcode,3.4464111328125,5.931612491607666,0.25837816794713336,1.8582445962032486,4.673857382485186,6,66.12426035502959,53.55029585798816
3291,3291,medium,leetcode,3.444934368133545,5.701121807098389,-0.7001214027404785,1.564092463239688,7.806861424022478,2,65.97633136094674,41.27218934911242
3639,3639,medium,leetcode,3.440234661102295,5.758516311645508,-6.043924808502197,2.454895889469129,1.8779360673423295,4,65.8284023668639,5.177514792899409
2877,2877,medium,leetcode,3.4330689907073975,5.403139114379883,3.4993653297424316,0.9611034837070592,8.899435189494747,2,65.68047337278107,87.86982248520711
3604,3604,hard,leetcode,3.432466745376587,5.336413383483887,2.570983409881592,1.0351035614195534,4.619213829465614,4,65.53254437869822,81.80473372781066
3722,3722,medium,leetcode,3.42488169670105,5.573451995849609,0.17402267456054688,3.8256662213627757,2.7939689715082765,3,65.38461538461539,52.662721893491124
3518,3518,medium,leetcode,3.4139456748962402,5.525588512420654,1.0414411127567291,4.065526705163499,0.2401272439717251,2,65.23668639053254,63.609467455621306
3355,3355,medium,leetcode,3.41166353225708,6.072624683380127,-4.799956798553467,2.745307207107544,0.0,1,65.08875739644971,9.763313609467456
2870,2870,easy,leetcode,3.411547899246216,5.530693531036377,1.9652647972106934,4.764310836791992,0.0,1,64.94082840236686,76.33136094674556
3456,3456,medium,leetcode,3.41055965423584,5.166469097137451,0.11173459887504578,3.977312879632844,6.729715268503373,4,64.79289940828401,51.4792899408284
2810,2810,medium,leetcode,3.4098012447357178,5.589123249053955,4.277110079924266,0.6388135151010643,4.878237631817734,3,64.64497041420118,91.27218934911244
3453,3453,medium,leetcode,3.3970301151275635,5.343817234039307,6.049400796492894,2.1105205943723373,6.246707611829399,6,64.49704142011834,95.41420118343196
3699,3699,medium,leetcode,3.394102096557617,5.87882661819458,1.49339759349823,0.8307833927137864,1.8948880858088049,2,64.3491124260355,69.5266272189349
3451,3451,medium,leetcode,3.3939383029937744,6.187508583068848,1.2733045816421509,2.915324863126574,0.16525964747254998,2,64.20118343195266,66.5680473372781
3298,3298,hard,leetcode,3.392306089401245,5.785097122192383,-0.39025824069976806,0.8584707076745932,3.393164173068547,5,64.05325443786982,45.857988165680474
2754,2754,medium,leetcode,3.3843798637390137,5.93129825592041,3.1789682507514954,2.3828554749534296,1.7188208905600004,2,63.905325443786985,85.6508875739645
3559,3559,medium,leetcode,3.379438877105713,5.622233867645264,-4.354188859462738,1.1797660638575718,3.6845815430939344,6,63.75739644970414,11.834319526627219
3381,3381,easy,leetcode,3.378570795059204,5.390349864959717,6.194260120391846,1.264817714691162,0.0,1,63.609467455621306,95.71005917159763
3091,3091,hard,leetcode,3.3727827072143555,5.0965142250061035,1.2659101826804025,0.48128385841068066,7.160138249099718,7,63.46153846153846,66.42011834319527
3684,3684,easy,leetcode,3.3676860332489014,5.804317951202393,-8.202051162719727,9.564749717712402,0.0,1,63.31360946745562,1.6272189349112427
3528,3528,medium,leetcode,3.3589706420898438,5.675466537475586,4.719577431678772,2.765279352843744,4.369379357960986,4,63.165680473372774,92.75147928994083
3430,3430,medium,leetcode,3.3554718494415283,5.795441627502441,1.890903115272522,6.443769454956055,0.0,1,63.01775147928994,74.85207100591717
arc190_d,arc190_d,hard,atcoder,3.354886531829834,5.748300075531006,-1.455653429031372,1.239872381695873,4.7419928393536885,2,62.8698224852071,33.28402366863905
2837,2837,medium,leetcode,3.352717638015747,5.111406326293945,-0.33450527985890705,2.9719262054162545,3.7112766023512584,3,62.721893491124256,46.59763313609467
abc372_e,abc372_e,hard,atcoder,3.3511123657226562,5.938582420349121,-0.37155184149742126,1.6762636883154656,6.917264056346258,4,62.57396449704142,46.15384615384615
3789,3789,hard,leetcode,3.3451032638549805,5.46616268157959,1.7894239624341328,0.4837591821284071,1.3094121322705827,3,62.42603550295858,72.7810650887574
arc182_d,arc182_d,hard,atcoder,3.3406577110290527,4.565413475036621,-6.601111888885498,4.793971268233277,2.000607048977409,2,62.278106508875744,3.9940828402366866
3328,3328,medium,leetcode,3.33998703956604,5.256910800933838,-6.123238801956177,1.7856632313424183,0.836655741090605,2,62.1301775147929,4.733727810650888
3174,3174,medium,leetcode,3.3211591243743896,5.543506145477295,2.439715623855591,7.48526668548584,0.0,1,61.98224852071006,80.4733727810651
2784,2784,hard,leetcode,3.3166697025299072,5.571914196014404,0.8221087058385214,2.694641033564018,2.0152725325078884,3,61.834319526627226,60.650887573964496
3765,3765,hard,leetcode,3.308180570602417,5.444135665893555,3.2797270119190216,1.272527157036547,7.093044572619862,4,61.68639053254438,86.68639053254438
3267,3267,medium,leetcode,3.305255174636841,5.420654296875,-4.536067485809326,1.885449784709608,0.33056683659022024,2,61.53846153846154,11.538461538461538
3681,3681,medium,leetcode,3.305173873901367,5.574607849121094,0.21747088432312012,0.8514904975891113,0.0,1,61.390532544378694,53.10650887573964
2808,2808,hard,leetcode,3.3002841472625732,5.324972629547119,0.1003939151763916,1.3786664369334518,2.289245301985261,5,61.24260355029586,51.33136094674556
abc377_f,abc377_f,hard,atcoder,3.295957326889038,5.229639053344727,-1.6841296809060233,0.8238844322033614,6.980930068495167,7,61.094674556213015,31.06508875739645
3442,3442,medium,leetcode,3.2933802604675293,4.63887357711792,-0.9832156499226888,1.1852491965880725,2.830767216690807,6,60.946745562130175,38.16568047337278
3231,3231,medium,leetcode,3.2870559692382812,5.427628040313721,-11.060133934020996,2.0390048027038574,0.0,1,60.79881656804734,0.4437869822485207
3791,3791,medium,leetcode,3.284618616104126,5.08906888961792,1.019973874092102,1.1682391146851627,6.090919492413928,3,60.650887573964496,63.31360946745562
3677,3677,medium,leetcode,3.2845613956451416,5.3360114097595215,0.14008994102478028,1.573043452840896,2.0751889685607416,5,60.502958579881664,51.92307692307693
abc303_e,abc303_e,hard,atcoder,3.28371262550354,5.50742769241333,-1.4755496581395466,1.2115081835606873,2.9009255923611112,6,60.35502958579882,33.13609467455622
2811,2811,medium,leetcode,3.2778573036193848,4.821264266967773,1.8777011632919312,0.7376114726066589,0.0,1,60.20710059171598,74.40828402366864
3764,3764,medium,leetcode,3.268111228942871,4.665888786315918,-0.5076441645622254,1.294653671854763,2.148569406284308,5,60.05917159763313,44.52662721893491
2884,2884,hard,leetcode,3.261394739151001,4.944228172302246,-1.1327346165974934,1.9423282044269017,6.810987456352734,3,59.9112426035503,35.650887573964496
abc390_g,abc390_g,hard,atcoder,3.2574777603149414,4.906772136688232,1.1859855651855469,0.8733430504798889,0.0,1,59.76331360946746,65.23668639053254
3495,3495,medium,leetcode,3.2473132610321045,5.209095478057861,-5.975941181182861,4.135288873187609,2.6259395031587554,2,59.61538461538461,5.473372781065089
3454,3454,hard,leetcode,3.236940383911133,5.078974723815918,0.3518915891647339,1.8925171081880852,4.086887400638575,5,59.46745562130178,54.73372781065089
3439,3439,hard,leetcode,3.2324881553649902,5.005980491638184,4.731724351644516,2.155157890981499,4.241389933131415,4,59.319526627218934,92.89940828402366
3397,3397,easy,leetcode,3.231609344482422,5.608060359954834,1.3163936138153076,0.7864673137664795,0.0,1,59.171597633136095,66.71597633136095
3485,3485,medium,leetcode,3.2308895587921143,4.913388252258301,-1.5083762407302856,2.0075354429581713,4.497246403171921,5,59.02366863905325,32.39644970414201
3263,3263,easy,leetcode,3.2269320487976074,5.70556116104126,-5.503082275390625,3.2714297771453857,0.0,1,58.875739644970416,7.100591715976331
3550,3550,hard,leetcode,3.223997116088867,5.306553840637207,1.6629512707392375,0.5657257410350188,1.060585958838136,3,58.72781065088757,71.30177514792899
3714,3714,medium,leetcode,3.22269868850708,5.5310282707214355,-1.9500403165817262,1.8364734083486254,3.4636831978748432,5,58.57988165680473,27.071005917159763
3361,3361,easy,leetcode,3.2203445434570312,5.3199992179870605,1.6726738214492798,3.3706736507122947,0.5022773121084536,2,58.4319526627219,71.44970414201184
3243,3243,hard,leetcode,3.215607166290283,5.411719799041748,-0.3721777598063151,1.3408375926790803,5.667188293015256,6,58.28402366863905,46.005917159763314
3566,3566,medium,leetcode,3.2139551639556885,5.181201457977295,1.5542468428611755,0.5626090512558601,1.2829626284324707,2,58.13609467455622,69.97041420118343
3629,3629,medium,leetcode,3.2079155445098877,4.683927059173584,0.082424595952034,2.165970574128109,2.8670874288626207,4,57.98816568047337,50.7396449704142
3374,3374,medium,leetcode,3.207617998123169,5.366440296173096,0.35877668857574463,0.8084617853164673,0.0,1,57.84023668639053,54.88165680473372
3297,3297,medium,leetcode,3.207036256790161,5.385783672332764,2.750515842437744,1.4817952581919733,5.958654279510785,5,57.692307692307686,82.84023668639054
3279,3279,medium,leetcode,3.205359935760498,4.992545127868652,2.9096317291259766,0.9003671407699585,0.0,1,57.544378698224854,83.87573964497041
abc387_f,abc387_f,hard,atcoder,3.1953959465026855,4.92405891418457,-0.15204826990763345,3.304499008411886,7.409498659834464,3,57.396449704142015,47.633136094674555
3376,3376,hard,leetcode,3.1919021606445312,4.987470626831055,-0.10104603767395019,2.575259681511813,7.70458524432091,5,57.24852071005917,48.07692307692308
3438,3438,hard,leetcode,3.1824238300323486,5.4512176513671875,-3.7737085819244385,2.011694515492553,4.058230540451782,4,57.100591715976336,14.940828402366865
3382,3382,hard,leetcode,3.1764419078826904,5.21758508682251,-6.962011098861694,2.861421997834244,1.3787350196462007,2,56.95266272189349,3.106508875739645
abc374_e,abc374_e,hard,atcoder,3.1557483673095703,5.047652721405029,0.6101274490356445,1.9919442271522352,3.779138050237079,3,56.80473372781065,58.13609467455622
2824,2824,easy,leetcode,3.1551783084869385,5.175954818725586,-2.9447343945503235,1.6175065379679925,3.1930454960664227,2,56.6568047337278,19.82248520710059
3637,3637,hard,leetcode,3.1473710536956787,5.000255584716797,1.1807797806603568,1.5317351597094238,3.7191076617777488,7,56.50887573964497,65.08875739644971
3634,3634,medium,leetcode,3.144775152206421,4.9359540939331055,0.30033764243125916,1.3517593644983208,6.922491652393485,4,56.36094674556213,53.69822485207101
3655,3655,medium,leetcode,3.143115758895874,5.037298202514648,-1.0000666777292888,1.2979830397223904,3.6513217604044668,6,56.213017751479285,37.8698224852071
3292,3292,medium,leetcode,3.1402194499969482,5.003620624542236,-2.0757195353507996,5.876870655222372,11.688663412819885,4,56.06508875739645,24.85207100591716
3700,3700,hard,leetcode,3.1392621994018555,4.9828057289123535,-1.3488998413085938,3.703954166671265,4.741783453810287,2,55.917159763313606,34.319526627218934
3555,3555,easy,leetcode,3.133110284805298,5.319411754608154,-7.191293716430664,1.5885878801345825,0.0,1,55.769230769230774,2.6627218934911245
abc373_e,abc373_e,hard,atcoder,3.12540864944458,4.931652069091797,1.2065973281860352,4.738510608673096,0.0,1,55.62130177514793,65.53254437869822
3532,3532,hard,leetcode,3.1202523708343506,4.955198764801025,-1.9158846537272136,1.8210622671321743,4.814401290956294,3,55.47337278106509,27.514792899408285
2832,2832,medium,leetcode,3.1148619651794434,4.699765205383301,-3.1103912591934204,0.8231140186321266,7.010270308538934,2,55.325443786982255,18.49112426035503
3622,3622,medium,leetcode,3.1083052158355713,4.659927845001221,-1.7805376797914505,0.874669231380487,2.700292308822515,4,55.17751479289941,29.142011834319526
3510,3510,medium,leetcode,3.1062939167022705,5.118076801300049,-0.3578844865163167,1.604282983778013,3.022293643790445,3,55.02958579881657,46.44970414201183
3527,3527,hard,leetcode,3.096316337585449,4.93713903427124,2.428457736968994,0.7020190168230277,1.7568647433683588,2,54.88165680473372,80.1775147928994
3223,3223,hard,leetcode,3.0835354328155518,5.194865703582764,1.4557204643885295,1.2506550941658037,7.753546216011261,3,54.73372781065089,69.0828402366864
2919,2919,hard,leetcode,3.081709384918213,5.074817657470703,1.6776753515005112,1.9395954903635864,0.7125035127618886,4,54.585798816568044,71.59763313609467
3494,3494,medium,leetcode,3.0783541202545166,4.638284206390381,4.033960461616516,3.026812671434101,3.8263403125196276,3,54.437869822485204,90.53254437869822
abc389_e,abc389_e,hard,atcoder,3.071958541870117,4.661479473114014,-2.0548866987228394,1.3648087955547898,4.01485238698768,6,54.28994082840237,25.443786982248522
3795,3795,medium,leetcode,3.060488700866699,4.862382411956787,0.1463181972503662,1.1684075638941396,3.799209054248328,4,54.142011834319526,52.51479289940828
3387,3387,medium,leetcode,3.0598719120025635,4.5962114334106445,0.7593317031860352,2.488714030386587,10.348502509712413,2,53.99408284023669,60.35502958579882
3455,3455,medium,leetcode,3.0539846420288086,4.633655548095703,-4.585426648457845,4.157986611639065,7.1383285402145304,3,53.84615384615385,11.242603550295858
3150,3150,medium,leetcode,3.052880048751831,4.723838806152344,2.6924777030944824,0.9269608855247498,0.0,1,53.69822485207101,82.6923076923077
3199,3199,easy,leetcode,3.0474419593811035,4.581631183624268,-5.578173637390137,3.181847095489502,0.0,1,53.55029585798816,6.952662721893491
2833,2833,medium,leetcode,3.044494867324829,4.732425212860107,-5.055672621726989,1.5286457871673809,4.040808396593624,5,53.40236686390533,8.727810650887575
3354,3354,medium,leetcode,3.0408966541290283,4.501938819885254,1.435442288716634,1.617283081310906,7.184860283394821,3,53.25443786982249,68.63905325443787
2979,2979,medium,leetcode,3.0390899181365967,4.596130847930908,0.529383659362793,0.8597283959388733,0.0,1,53.10650887573964,57.24852071005917
3744,3744,hard,leetcode,3.0270206928253174,4.824954032897949,0.3966815948486328,1.4317928590692166,5.420735117982788,5,52.95857988165681,55.47337278106509
3239,3239,medium,leetcode,3.0106892585754395,4.931686878204346,0.43443799018859863,1.0955226421356201,0.0,1,52.81065088757396,55.769230769230774
3690,3690,hard,leetcode,2.9782159328460693,4.677375793457031,3.7805529117584227,1.8476982977023415,3.5838039071653656,5,52.662721893491124,89.3491124260355
3608,3608,hard,leetcode,2.9749398231506348,4.618978977203369,-2.2861990928649902,2.148106914584903,3.84211547679759,2,52.51479289940828,23.224852071005916
3114,3114,medium,leetcode,2.97446608543396,4.574779987335205,1.074478566646576,0.6075655093212194,1.1807013927157004,2,52.366863905325445,64.20118343195266
3788,3788,easy,leetcode,2.9683525562286377,4.689380645751953,1.7695850531260173,0.7424468587341608,4.468697667030172,6,52.2189349112426,72.33727810650888
abc367_e,abc367_e,hard,atcoder,2.965120553970337,4.566024303436279,2.138785552978516,2.071590040214734,3.8031729216845274,5,52.071005917159766,77.66272189349112
3716,3716,medium,leetcode,2.9561655521392822,4.803985595703125,-3.0904250144958496,2.0963628265019905,5.053424723057802,4,51.92307692307693,18.786982248520708
3674,3674,hard,leetcode,2.9558067321777344,4.876714706420898,-5.245158672332764,2.9872124195098877,0.0,1,51.77514792899408,7.840236686390532
3832,3832,easy,leetcode,2.953768491744995,4.74213981628418,-4.1699628829956055,2.4349377155303955,0.0,1,51.62721893491125,12.721893491124261
3490,3490,medium,leetcode,2.944816827774048,4.729137897491455,-1.7196606993675232,2.721658826433591,5.0474308764363895,3,51.4792899408284,30.029585798816566
arc181_b,arc181_b,hard,atcoder,2.9332995414733887,4.48742151260376,-2.625280419985453,2.9363031310216634,5.361125747846098,3,51.33136094674556,22.041420118343193
3045,3045,easy,leetcode,2.933223009109497,4.395108222961426,3.49908447265625,1.0026825666427612,0.0,1,51.183431952662716,87.72189349112426
2800,2800,easy,leetcode,2.9312117099761963,4.384637832641602,-0.8275226354598999,1.1288206577301025,0.0,1,51.03550295857988,39.49704142011834
3081,3081,medium,leetcode,2.923041820526123,4.27208948135376,-1.6496729850769043,2.147936700600411,5.229060615253096,4,50.887573964497044,31.360946745562128
arc194_b,arc194_b,hard,atcoder,2.911987066268921,4.2755513191223145,-2.114254426956177,1.2218692715810602,3.5517176895116784,5,50.7396449704142,24.11242603550296
3313,3313,hard,leetcode,2.9014618396759033,4.445167064666748,-0.512991597255071,1.2385049937388113,3.9699930484698087,6,50.591715976331365,44.37869822485207
3715,3715,medium,leetcode,2.9014089107513428,4.1836838722229,-3.2032715876897178,1.449006957168854,3.320180944129936,3,50.44378698224852,17.60355029585799
3617,3617,easy,leetcode,2.882174491882324,4.86705207824707,0.6486855149269104,0.8742850422859192,0.0,1,50.29585798816568,58.72781065088757
3265,3265,medium,leetcode,2.8731372356414795,4.277749538421631,1.2628084063529967,1.522552856961628,1.3996510541853215,5,50.14792899408283,66.27218934911244
arc185_d,arc185_d,hard,atcoder,2.8680431842803955,4.766548156738281,-3.7297863960266113,3.7827989375566937,0.6931794393898196,2,50.0,15.532544378698224
3580,3580,hard,leetcode,2.8538873195648193,4.52549409866333,2.2037894129753113,1.1261238052019558,9.13756258255691,4,49.85207100591716,78.84615384615384
3647,3647,medium,leetcode,2.833812952041626,4.415709495544434,0.6877998828887939,1.7030050446928786,6.0319993554261,5,49.70414201183432,59.76331360946746
3209,3209,medium,leetcode,2.8263132572174072,4.631929397583008,-0.9460580945014954,2.3755415938149653,4.0961720887275535,3,49.556213017751475,38.6094674556213
3413,3413,medium,leetcode,2.8132541179656982,4.228882312774658,-3.915496548016866,0.7801139004272447,5.119393598980769,3,49.40828402366864,13.757396449704142
arc185_b,arc185_b,hard,atcoder,2.8130528926849365,4.627321243286133,0.4688643217086792,2.047290713051841,5.234368530651319,7,49.2603550295858,55.917159763313606
3801,3801,hard,leetcode,2.7912847995758057,4.395683765411377,3.1226005434989927,1.0328990492197765,3.474925781753305,5,49.112426035502956,85.35502958579882
3106,3106,medium,leetcode,2.7484331130981445,4.233347415924072,-4.163544654846191,6.080104351043701,0.0,1,48.96449704142012,12.8698224852071
3356,3356,medium,leetcode,2.7464065551757812,4.212058067321777,-6.106396675109863,5.554405212402344,0.0,1,48.81656804733728,4.881656804733728
3531,3531,hard,leetcode,2.736886501312256,4.331381320953369,-3.050192356109619,1.628416721642479,4.949608522797136,4,48.66863905325444,19.230769230769234
2817,2817,medium,leetcode,2.7346630096435547,4.274890422821045,-1.7292665243148804,2.104287160847744,5.158656071047189,4,48.5207100591716,29.88165680473373
3375,3375,hard,leetcode,2.732041358947754,4.084290504455566,3.115918278694153,2.0988499679856183,3.4979641857746975,3,48.37278106508875,85.20710059171599
3364,3364,hard,leetcode,2.685894012451172,4.0288310050964355,-0.4769429763158162,1.305986040881242,4.0123253918179485,3,48.22485207100592,45.26627218934911
3349,3349,easy,leetcode,2.6631062030792236,3.9335834980010986,-3.7654175758361816,4.990231513977051,0.0,1,48.07692307692308,15.088757396449704
3487,3487,medium,leetcode,2.6623849868774414,4.061276912689209,0.34079381823539734,2.0182263889979435,3.716231833965515,4,47.928994082840234,54.585798816568044
3675,3675,hard,leetcode,2.647050142288208,4.223643779754639,-2.0618057250976562,2.4215193143288585,7.329180005634738,3,47.781065088757394,25.0
3437,3437,medium,leetcode,2.5483222007751465,3.9972031116485596,6.290639599164327,1.2603030654932692,6.130425688835026,3,47.633136094674555,95.85798816568047
3299,3299,medium,leetcode,2.4926347732543945,3.9469869136810303,-1.3451037645339965,2.2661348147843214,5.7067010327701295,5,47.485207100591715,34.467455621301774
3551,3551,hard,leetcode,2.4528555870056152,3.699183702468872,-4.873238056898117,2.4367115290246484,6.982308800178948,6,47.337278106508876,9.467455621301776
3511,3511,easy,leetcode,2.451036214828491,3.773423671722412,1.9371306896209717,0.7982644438743591,0.0,1,47.18934911242604,75.59171597633136
abc352_c,abc352_c,medium,atcoder,1.312106966972351,0.8335959315299988,2.147073984146118,7.203198432922363,0.0,1,47.0414201183432,77.9585798816568
abc397_b,abc397_b,medium,atcoder,0.9307853579521179,1.1231129169464111,1.8868204951286316,1.8801161144404066,0.7758839675791652,3,46.89349112426036,74.70414201183432
abc311_e,abc311_e,hard,atcoder,0.9303236603736877,1.123001217842102,-0.1720506191253662,1.7798359580378686,2.273904005807486,5,46.74556213017752,47.485207100591715
abc308_f,abc308_f,hard,atcoder,0.9175439476966858,1.1235958337783813,-0.011720220247904459,1.6818108457938994,8.763344422024737,3,46.59763313609467,49.85207100591716
abc374_g,abc374_g,hard,atcoder,0.9172089695930481,1.123494267463684,1.7989288568496704,0.7946748733520508,0.0,1,46.44970414201183,73.22485207100591
abc338_d,abc338_d,hard,atcoder,0.9158013463020325,1.1234415769577026,-5.39103040099144,2.276536177999229,5.610845251028071,4,46.30177514792899,7.396449704142012
1883_B,1883_B,medium,codeforces,0.913806140422821,1.1232482194900513,6.315237436975751,1.7777331380373431,6.261155942654703,7,46.15384615384615,96.00591715976331
abc331_d,abc331_d,hard,atcoder,0.3827332854270935,1.1688512563705444,-1.8303815126419067,3.7578640415921183,5.248766040086497,2,46.005917159763314,28.698224852071007
abc325_d,abc325_d,hard,atcoder,0.38010185956954956,1.1688637733459473,4.793594837188721,1.185402274131775,0.0,1,45.857988165680474,93.04733727810651
