solver_item_id,solver_subset,solver_difficulty_centered,solver_difficulty_centered_laplace_se,judge_difficulty_centered,judge_difficulty_centered_laplace_se,kudge_split
136,Korean-Easy,-1.1418626308441162,0.830769419670105,-0.2134336531162262,0.9372895359992981,Easy
16,Korean-Easy,-1.1429173946380615,0.8308886289596558,-0.5192890763282776,0.7130817174911499,Easy
214,Korean-Easy,-1.1431200504302979,0.8309230804443359,0.27331867814064026,0.7099533081054688,Easy
125,Korean-Easy,-1.1434881687164307,0.8309721946716309,-2.184459924697876,1.0536904335021973,Easy
168,Korean-Easy,-1.2100424766540527,0.8189919590950012,-0.9018940925598145,0.8216409087181091,Easy
150,Korean-Easy,-1.214076042175293,0.8177595138549805,0.08491849154233932,1.0550355911254883,Easy
135,Korean-Easy,-1.2153675556182861,0.8179163932800293,-1.230443000793457,1.149269461631775,Easy
183,Korean-Easy,-1.2161548137664795,0.818030595779419,0.7544076442718506,0.7766138315200806,Easy
664,Korean-Hard,-1.2366406917572021,0.8154710531234741,-0.5214967131614685,0.7210550904273987,Hard
249,Korean-Easy,-1.236940622329712,0.8147772550582886,1.74159836769104,0.8596198558807373,Easy
165,Korean-Easy,-1.2376985549926758,0.8149414658546448,-1.0127755403518677,0.8126987218856812,Easy
231,Korean-Easy,-1.238555669784546,0.815060019493103,0.5187205076217651,0.6320182085037231,Easy
43,Korean-Easy,-1.2388346195220947,0.8150938153266907,-0.29987791180610657,0.9133037328720093,Easy
175,Korean-Easy,-1.2659435272216797,0.8118498921394348,-0.2937335968017578,0.9141678214073181,Easy
240,Korean-Easy,-1.2958416938781738,0.808851957321167,-1.2418830394744873,1.1491471529006958,Easy
97,Korean-Easy,-1.3011043071746826,0.8083280324935913,0.23317360877990723,0.8080049753189087,Easy
181,Korean-Easy,-1.3011527061462402,0.8083211183547974,1.3363198041915894,0.7951077818870544,Easy
723,Korean-Hard,-1.7518513202667236,0.7516551613807678,2.7182977199554443,1.0531041622161865,Hard
44,Korean-Easy,-1.9656639099121094,1.1034390926361084,-3.948003053665161,3.3988051414489746,Easy
68,Korean-Easy,-1.9686439037322998,1.1043199300765991,-2.1019959449768066,1.0568212270736694,Easy
280,Korean-Easy,-1.9691038131713867,1.1043397188186646,-2.5779988765716553,1.0576015710830688,Easy
180,Korean-Easy,-1.970153570175171,1.1044180393218994,-1.0362741947174072,0.8110458254814148,Easy
267,Korean-Easy,-1.9714369773864746,1.1048574447631836,-0.38442206382751465,0.725398600101471,Easy
38,Korean-Easy,-1.9716053009033203,1.1052837371826172,-0.9979856610298157,0.8141601085662842,Easy
84,Korean-Easy,-1.9724304676055908,1.1051044464111328,-5.005210876464844,5.682226181030273,Easy
244,Korean-Easy,-1.973456621170044,1.1054182052612305,-0.9021197557449341,0.8216981887817383,Easy
142,Korean-Easy,-1.9740443229675293,1.1057395935058594,-1.1100034713745117,0.806183934211731,Easy
115,Korean-Easy,-1.9741263389587402,1.105672836303711,-1.2599070072174072,1.143852949142456,Easy
235,Korean-Easy,-1.9745855331420898,1.105873465538025,2.4792473316192627,0.947825014591217,Easy
202,Korean-Easy,-1.9746580123901367,1.1058837175369263,-6.467995643615723,11.733118057250977,Easy
265,Korean-Easy,-2.041410207748413,1.0727227926254272,0.2842584252357483,0.7112365961074829,Easy
102,Korean-Easy,-2.043269395828247,1.0733152627944946,-4.838836193084717,5.087455749511719,Easy
41,Korean-Easy,-2.04498291015625,1.073763370513916,2.3596057891845703,1.2936336994171143,Easy
189,Korean-Easy,-2.045485258102417,1.0739538669586182,0.04907531291246414,1.0360270738601685,Easy
258,Korean-Easy,-2.077345132827759,1.0685135126113892,-1.4306918382644653,1.1031733751296997,Easy
109,Korean-Easy,-2.0785107612609863,1.0688490867614746,0.14197611808776855,0.694635808467865,Easy
57,Korean-Easy,-2.078984498977661,1.0689964294433594,-1.824462652206421,1.0699682235717773,Easy
197,Korean-Easy,-2.081230878829956,1.0696643590927124,0.1756592094898224,0.7971811294555664,Easy
209,Korean-Easy,-2.0813920497894287,1.0696969032287598,0.8823972344398499,0.7309360504150391,Easy
253,Korean-Easy,-2.089024066925049,1.0682185888290405,6.197920322418213,1.9642895460128784,Easy
221,Korean-Easy,-2.1813697814941406,1.0625077486038208,-1.3395916223526,1.121945858001709,Easy
204,Korean-Easy,-3.2783021926879883,3.280062437057495,-1.430227518081665,1.103082299232483,Easy
147,Korean-Easy,-3.359689950942993,3.357132911682129,-1.4202237129211426,0.7884162664413452,Easy
190,Korean-Easy,-3.480088472366333,3.5261027812957764,-2.8138458728790283,0.9707937240600586,Easy
75,Korean-Easy,-3.576097011566162,3.7235963344573975,1.6968721151351929,1.2001194953918457,Easy
179,Korean-Easy,-3.6016762256622314,3.793936252593994,1.7873560190200806,1.2166606187820435,Easy
143,Korean-Easy,-3.6110048294067383,3.716045618057251,4.105035305023193,1.8420088291168213,Easy
36,Korean-Easy,-3.633852005004883,3.7957024574279785,-4.418572902679443,4.217475414276123,Easy
53,Korean-Easy,-3.723480224609375,3.9473671913146973,-4.506120204925537,4.394439697265625,Easy
161,Korean-Easy,-3.7738497257232666,4.111572742462158,0.6494173407554626,0.9076328277587891,Easy
155,Korean-Easy,-3.7811286449432373,4.151303768157959,-0.29931145906448364,0.9133040308952332,Easy
67,Korean-Easy,-3.871145486831665,4.246356964111328,-1.110173225402832,0.8062185049057007,Easy
252,Korean-Easy,-4.1188883781433105,4.5806565284729,-1.318342924118042,1.5513967275619507,Easy
166,Korean-Easy,-4.158003807067871,4.7651238441467285,-4.990800857543945,5.630248069763184,Easy
120,Korean-Easy,-4.228560924530029,4.985245704650879,-1.2374367713928223,1.1498910188674927,Easy
0,Korean-Easy,-4.266271591186523,5.08626127243042,-1.772399663925171,2.66306734085083,Easy
59,Korean-Easy,-4.372346878051758,5.089700222015381,9.022529602050781,1.455092430114746,Easy
80,Korean-Easy,-4.37451696395874,5.073139667510986,0.2637881934642792,0.649772047996521,Easy
10,Korean-Easy,-4.38485860824585,5.195742607116699,-1.4458872079849243,1.7834253311157227,Easy
259,Korean-Easy,-4.4003825187683105,5.339503288269043,1.181153416633606,0.8607634902000427,Easy
169,Korean-Easy,-4.426218032836914,5.449034214019775,-0.6906596422195435,0.8430074453353882,Easy
182,Korean-Easy,-4.452371597290039,5.352169990539551,-1.4731810092926025,1.835235834121704,Easy
172,Korean-Easy,-4.4832305908203125,3.2446348667144775,-5.8867316246032715,1.8526312112808228,Easy
25,Korean-Easy,-4.485779285430908,5.559970378875732,0.6793308854103088,0.764684796333313,Easy
224,Korean-Easy,-4.529247760772705,5.685211181640625,-1.38753080368042,0.7889763712882996,Easy
99,Korean-Easy,-4.579154014587402,5.470023155212402,1.7269269227981567,1.004925012588501,Easy
6,Korean-Easy,-4.687771797180176,5.492554664611816,-10.541410446166992,3.7717654705047607,Easy
163,Korean-Easy,-4.773588180541992,6.216830730438232,0.5463759303092957,0.7450594902038574,Easy
248,Korean-Easy,-4.774610996246338,3.737928867340088,-4.207091331481934,3.853891372680664,Easy
117,Korean-Easy,-4.795553684234619,3.7752928733825684,-1.24969482421875,1.45363450050354,Easy
281,Korean-Easy,-4.801007270812988,6.00961971282959,0.6512129306793213,0.9083501100540161,Easy
5,Korean-Easy,-4.8068766593933105,6.139987945556641,0.43960171937942505,0.7306135892868042,Easy
241,Korean-Easy,-4.834303379058838,6.4290032386779785,2.3876993656158447,1.2967239618301392,Easy
69,Korean-Easy,-4.872697830200195,3.9198379516601562,0.6490755081176758,0.9073931574821472,Easy
212,Korean-Easy,-4.994919776916504,5.9332098960876465,-0.36086568236351013,0.8988025188446045,Easy
144,Korean-Easy,-5.130870342254639,4.449293613433838,0.2730073034763336,1.1336004734039307,Easy
72,Korean-Easy,-5.140661716461182,4.47377347946167,-4.582051753997803,4.622236728668213,Easy
95,Korean-Easy,-5.171116828918457,4.538380146026611,0.5247979760169983,0.8739072680473328,Easy
256,Korean-Easy,-5.216618537902832,4.644497871398926,-1.434876561164856,1.1039658784866333,Easy
222,Korean-Easy,-5.238532066345215,6.110034465789795,-1.4363430738449097,1.1042683124542236,Easy
76,Korean-Easy,-5.280160903930664,4.788043975830078,-4.737356662750244,4.952474594116211,Easy
70,Korean-Easy,-5.302394866943359,4.844701290130615,-1.337228775024414,1.1226259469985962,Easy
257,Korean-Easy,-5.354657173156738,4.970047473907471,0.5532051920890808,0.6867877244949341,Easy
232,Korean-Easy,-5.372818946838379,5.008680820465088,-4.851416110992432,5.194537162780762,Easy
111,Korean-Easy,-5.4486308097839355,5.207190036773682,-0.21333318948745728,0.9376850128173828,Easy
226,Korean-Easy,-5.47447395324707,5.270669460296631,-4.929444789886475,5.451077461242676,Easy
194,Korean-Easy,-5.56617546081543,5.500542640686035,-5.175122261047363,5.8041462898254395,Easy
18,Korean-Easy,-5.635949611663818,5.712504863739014,1.4717190265655518,1.1493277549743652,Easy
130,Korean-Easy,-5.7062788009643555,5.915058135986328,-5.1719489097595215,6.146700382232666,Easy
92,Korean-Easy,-5.739528179168701,6.01325798034668,-0.08516185730695724,0.6698141098022461,Easy
178,Korean-Easy,-5.7430877685546875,6.0230631828308105,-1.5586110353469849,2.031019926071167,Easy
134,Korean-Easy,-5.7641215324401855,6.086983680725098,-1.338220477104187,1.5753282308578491,Easy
107,Korean-Easy,-5.782190799713135,6.133639335632324,8.973069190979004,2.9602408409118652,Easy
29,Korean-Easy,-6.04573917388916,6.995257377624512,-5.504764556884766,7.239973068237305,Easy
45,Korean-Easy,-6.07919979095459,7.104985237121582,-1.8228777647018433,1.06967294216156,Easy
7,Korean-Easy,-6.128477573394775,7.292378902435303,1.8399046659469604,0.8395829200744629,Easy
48,Korean-Easy,-6.235106468200684,7.690060615539551,-5.687455177307129,7.957376003265381,Easy
79,Korean-Easy,-6.3527631759643555,8.153451919555664,0.6793977618217468,0.764686107635498,Easy
149,Korean-Easy,-6.378518104553223,8.258516311645508,0.10826536267995834,0.7856452465057373,Easy
210,Korean-Easy,-6.676048755645752,9.576813697814941,-1.356757402420044,1.589823603630066,Easy
213,Korean-Easy,-6.826282978057861,2.872626781463623,-0.1408110409975052,0.6639910340309143,Easy
88,Korean-Easy,-6.994015693664551,11.21198558807373,-1.3941456079483032,1.6532142162322998,Easy
133,Korean-Easy,-7.2874579429626465,12.94611644744873,-1.3359076976776123,1.122650384902954,Easy
